amount,balance,cancelYn,date,storeId,transactionId
90080,790,Y,2022-05-01,6717131,cc47167a-c24-4589-9548-000000048244
12514,567,N,2022-06-02,5460431,cc57167a-c25-4589-9548-000000048245
38855,482,Y,2022-07-03,2033931,cc67167a-c26-4589-9548-000000048246
76256,983,N,2022-08-04,595361,cc77167a-c27-4589-9548-000000048247
98415,535,N,2022-09-05,5603431,cc87167a-c28-4589-9548-000000048248
38195,661,Y,2022-10-06,6717131,cc97167a-c29-4589-9548-000000048249
36903,797,N,2022-11-07,5460431,cc07167a-c20-4589-9548-000000048250
27678,13,N,2022-12-08,2033931,cc17167a-c21-4589-9548-000000048251
66898,562,Y,2022-01-09,595361,cc27167a-c22-4589-9548-000000048252
79883,829,N,2022-02-10,5603431,cc37167a-c23-4589-9548-000000048253
64919,811,N,2022-03-11,6717131,cc47167a-c24-4589-9548-000000048254
70303,998,N,2022-04-12,5460431,cc57167a-c25-4589-9548-000000048255
72857,353,N,2022-05-13,2033931,cc67167a-c26-4589-9548-000000048256
96933,445,N,2022-06-14,595361,cc77167a-c27-4589-9548-000000048257
57209,444,N,2022-07-15,5603431,cc87167a-c28-4589-9548-000000048258
77936,846,Y,2022-08-16,6717131,cc97167a-c29-4589-9548-000000048259
97025,428,Y,2022-09-17,5460431,cc07167a-c20-4589-9548-000000048260
98782,698,Y,2022-10-18,2033931,cc17167a-c21-4589-9548-000000048261
87149,549,N,2022-11-19,595361,cc27167a-c22-4589-9548-000000048262
66096,37,N,2022-12-20,5603431,cc37167a-c23-4589-9548-000000048263
93433,435,N,2022-01-21,6717131,cc47167a-c24-4589-9548-000000048264
22915,250,Y,2022-02-22,5460431,cc57167a-c25-4589-9548-000000048265
21482,891,Y,2022-03-23,2033931,cc67167a-c26-4589-9548-000000048266
62040,761,N,2022-04-24,595361,cc77167a-c27-4589-9548-000000048267
44997,896,N,2022-05-25,5603431,cc87167a-c28-4589-9548-000000048268
22004,332,N,2022-06-26,6717131,cc97167a-c29-4589-9548-000000048269
56311,722,N,2022-07-27,5460431,cc07167a-c20-4589-9548-000000048270
88226,193,Y,2022-08-28,2033931,cc17167a-c21-4589-9548-000000048271
92955,141,N,2022-09-01,595361,cc27167a-c22-4589-9548-000000048272
1655,608,Y,2022-10-02,5603431,cc37167a-c23-4589-9548-000000048273
7804,653,Y,2022-11-03,6717131,cc47167a-c24-4589-9548-000000048274
56031,648,Y,2022-12-04,5460431,cc57167a-c25-4589-9548-000000048275
32770,439,N,2022-01-05,2033931,cc67167a-c26-4589-9548-000000048276
59685,559,Y,2022-02-06,595361,cc77167a-c27-4589-9548-000000048277
45365,829,N,2022-03-07,5603431,cc87167a-c28-4589-9548-000000048278
77304,423,N,2022-04-08,6717131,cc97167a-c29-4589-9548-000000048279
81203,109,Y,2022-05-09,5460431,cc07167a-c20-4589-9548-000000048280
93900,96,N,2022-06-10,2033931,cc17167a-c21-4589-9548-000000048281
89972,518,N,2022-07-11,595361,cc27167a-c22-4589-9548-000000048282
17245,659,Y,2022-08-12,5603431,cc37167a-c23-4589-9548-000000048283
89678,511,N,2022-09-13,6717131,cc47167a-c24-4589-9548-000000048284
59732,42,Y,2022-10-14,5460431,cc57167a-c25-4589-9548-000000048285
39282,450,N,2022-11-15,2033931,cc67167a-c26-4589-9548-000000048286
87629,720,N,2022-12-16,595361,cc77167a-c27-4589-9548-000000048287
24361,788,N,2022-01-17,5603431,cc87167a-c28-4589-9548-000000048288
89102,978,N,2022-02-18,6717131,cc97167a-c29-4589-9548-000000048289
23744,59,Y,2022-03-19,5460431,cc07167a-c20-4589-9548-000000048290
61430,607,N,2022-04-20,2033931,cc17167a-c21-4589-9548-000000048291
71114,125,N,2022-05-21,595361,cc27167a-c22-4589-9548-000000048292
94439,513,N,2022-06-22,5603431,cc37167a-c23-4589-9548-000000048293
84592,777,N,2022-07-23,6717131,cc47167a-c24-4589-9548-000000048294
80058,600,N,2022-08-24,5460431,cc57167a-c25-4589-9548-000000048295
99440,710,Y,2022-09-25,2033931,cc67167a-c26-4589-9548-000000048296
98798,560,Y,2022-10-26,595361,cc77167a-c27-4589-9548-000000048297
89919,158,N,2022-11-27,5603431,cc87167a-c28-4589-9548-000000048298
29276,747,N,2022-12-28,6717131,cc97167a-c29-4589-9548-000000048299
28973,628,N,2022-01-01,5460431,cc07167a-c20-4589-9548-000000048300
78187,94,Y,2022-02-02,2033931,cc17167a-c21-4589-9548-000000048301
43932,156,Y,2022-03-03,595361,cc27167a-c22-4589-9548-000000048302
40042,90,N,2022-04-04,5603431,cc37167a-c23-4589-9548-000000048303
48149,650,N,2022-05-05,6717131,cc47167a-c24-4589-9548-000000048304
26076,141,Y,2022-06-06,5460431,cc57167a-c25-4589-9548-000000048305
7921,474,Y,2022-07-07,2033931,cc67167a-c26-4589-9548-000000048306
70988,386,N,2022-08-08,595361,cc77167a-c27-4589-9548-000000048307
7106,0,N,2022-09-09,5603431,cc87167a-c28-4589-9548-000000048308
32741,995,N,2022-10-10,6717131,cc97167a-c29-4589-9548-000000048309
66350,601,Y,2022-11-11,5460431,cc07167a-c20-4589-9548-000000048310
76173,784,N,2022-12-12,2033931,cc17167a-c21-4589-9548-000000048311
30942,234,N,2022-01-13,595361,cc27167a-c22-4589-9548-000000048312
56018,31,Y,2022-02-14,5603431,cc37167a-c23-4589-9548-000000048313
47768,314,N,2022-03-15,6717131,cc47167a-c24-4589-9548-000000048314
19644,33,N,2022-04-16,5460431,cc57167a-c25-4589-9548-000000048315
3177,616,N,2022-05-17,2033931,cc67167a-c26-4589-9548-000000048316
24085,868,Y,2022-06-18,595361,cc77167a-c27-4589-9548-000000048317
37255,335,Y,2022-07-19,5603431,cc87167a-c28-4589-9548-000000048318
35215,724,Y,2022-08-20,6717131,cc97167a-c29-4589-9548-000000048319
94226,318,N,2022-09-21,5460431,cc07167a-c20-4589-9548-000000048320
17274,611,Y,2022-10-22,2033931,cc17167a-c21-4589-9548-000000048321
22694,36,Y,2022-11-23,595361,cc27167a-c22-4589-9548-000000048322
2827,345,N,2022-12-24,5603431,cc37167a-c23-4589-9548-000000048323
73161,373,N,2022-01-25,6717131,cc47167a-c24-4589-9548-000000048324
99074,840,Y,2022-02-26,5460431,cc57167a-c25-4589-9548-000000048325
51326,765,Y,2022-03-27,2033931,cc67167a-c26-4589-9548-000000048326
53251,845,N,2022-04-28,595361,cc77167a-c27-4589-9548-000000048327
12718,806,N,2022-05-01,5603431,cc87167a-c28-4589-9548-000000048328
54489,653,Y,2022-06-02,6717131,cc97167a-c29-4589-9548-000000048329
73677,841,N,2022-07-03,5460431,cc07167a-c20-4589-9548-000000048330
61365,46,Y,2022-08-04,2033931,cc17167a-c21-4589-9548-000000048331
91150,13,N,2022-09-05,595361,cc27167a-c22-4589-9548-000000048332
7948,613,Y,2022-10-06,5603431,cc37167a-c23-4589-9548-000000048333
90830,918,N,2022-11-07,6717131,cc47167a-c24-4589-9548-000000048334
66517,10,Y,2022-12-08,5460431,cc57167a-c25-4589-9548-000000048335
17446,505,Y,2022-01-09,2033931,cc67167a-c26-4589-9548-000000048336
75637,172,N,2022-02-10,595361,cc77167a-c27-4589-9548-000000048337
2086,64,Y,2022-03-11,5603431,cc87167a-c28-4589-9548-000000048338
36829,707,N,2022-04-12,6717131,cc97167a-c29-4589-9548-000000048339
11361,492,Y,2022-05-13,5460431,cc07167a-c20-4589-9548-000000048340
55179,487,Y,2022-06-14,2033931,cc17167a-c21-4589-9548-000000048341
87101,565,Y,2022-07-15,595361,cc27167a-c22-4589-9548-000000048342
54822,321,Y,2022-08-16,5603431,cc37167a-c23-4589-9548-000000048343
90518,269,Y,2022-09-17,6717131,cc47167a-c24-4589-9548-000000048344
86248,917,N,2022-10-18,5460431,cc57167a-c25-4589-9548-000000048345
32668,732,Y,2022-11-19,2033931,cc67167a-c26-4589-9548-000000048346
82330,155,N,2022-12-20,595361,cc77167a-c27-4589-9548-000000048347
50303,698,Y,2022-01-21,5603431,cc87167a-c28-4589-9548-000000048348
51356,852,Y,2022-02-22,6717131,cc97167a-c29-4589-9548-000000048349
22111,579,N,2022-03-23,5460431,cc07167a-c20-4589-9548-000000048350
9163,952,N,2022-04-24,2033931,cc17167a-c21-4589-9548-000000048351
54092,161,Y,2022-05-25,595361,cc27167a-c22-4589-9548-000000048352
36776,444,Y,2022-06-26,5603431,cc37167a-c23-4589-9548-000000048353
54109,983,N,2022-07-27,6717131,cc47167a-c24-4589-9548-000000048354
26731,405,N,2022-08-28,5460431,cc57167a-c25-4589-9548-000000048355
71457,670,N,2022-09-01,2033931,cc67167a-c26-4589-9548-000000048356
75494,931,N,2022-10-02,595361,cc77167a-c27-4589-9548-000000048357
45451,483,Y,2022-11-03,5603431,cc87167a-c28-4589-9548-000000048358
82612,849,Y,2022-12-04,6717131,cc97167a-c29-4589-9548-000000048359
28265,852,Y,2022-01-05,5460431,cc07167a-c20-4589-9548-000000048360
29124,468,N,2022-02-06,2033931,cc17167a-c21-4589-9548-000000048361
29062,752,N,2022-03-07,595361,cc27167a-c22-4589-9548-000000048362
94319,104,Y,2022-04-08,5603431,cc37167a-c23-4589-9548-000000048363
42952,225,Y,2022-05-09,6717131,cc47167a-c24-4589-9548-000000048364
72613,494,N,2022-06-10,5460431,cc57167a-c25-4589-9548-000000048365
35813,716,N,2022-07-11,2033931,cc67167a-c26-4589-9548-000000048366
67224,138,N,2022-08-12,595361,cc77167a-c27-4589-9548-000000048367
78991,506,Y,2022-09-13,5603431,cc87167a-c28-4589-9548-000000048368
16224,376,Y,2022-10-14,6717131,cc97167a-c29-4589-9548-000000048369
71635,55,N,2022-11-15,5460431,cc07167a-c20-4589-9548-000000048370
73122,531,N,2022-12-16,2033931,cc17167a-c21-4589-9548-000000048371
35760,338,Y,2022-01-17,595361,cc27167a-c22-4589-9548-000000048372
51696,783,N,2022-02-18,5603431,cc37167a-c23-4589-9548-000000048373
76583,516,Y,2022-03-19,6717131,cc47167a-c24-4589-9548-000000048374
30934,580,N,2022-04-20,5460431,cc57167a-c25-4589-9548-000000048375
68191,994,Y,2022-05-21,2033931,cc67167a-c26-4589-9548-000000048376
43932,877,N,2022-06-22,595361,cc77167a-c27-4589-9548-000000048377
44067,95,N,2022-07-23,5603431,cc87167a-c28-4589-9548-000000048378
46747,15,N,2022-08-24,6717131,cc97167a-c29-4589-9548-000000048379
41773,958,Y,2022-09-25,5460431,cc07167a-c20-4589-9548-000000048380
2365,569,N,2022-10-26,2033931,cc17167a-c21-4589-9548-000000048381
52223,484,Y,2022-11-27,595361,cc27167a-c22-4589-9548-000000048382
25413,193,Y,2022-12-28,5603431,cc37167a-c23-4589-9548-000000048383
52295,153,Y,2022-01-01,6717131,cc47167a-c24-4589-9548-000000048384
88140,202,N,2022-02-02,5460431,cc57167a-c25-4589-9548-000000048385
23588,503,N,2022-03-03,2033931,cc67167a-c26-4589-9548-000000048386
7303,159,Y,2022-04-04,595361,cc77167a-c27-4589-9548-000000048387
47168,5,Y,2022-05-05,5603431,cc87167a-c28-4589-9548-000000048388
44006,185,Y,2022-06-06,6717131,cc97167a-c29-4589-9548-000000048389
31769,790,N,2022-07-07,5460431,cc07167a-c20-4589-9548-000000048390
2882,784,Y,2022-08-08,2033931,cc17167a-c21-4589-9548-000000048391
30318,22,N,2022-09-09,595361,cc27167a-c22-4589-9548-000000048392
23734,250,N,2022-10-10,5603431,cc37167a-c23-4589-9548-000000048393
46498,505,N,2022-11-11,6717131,cc47167a-c24-4589-9548-000000048394
51253,880,Y,2022-12-12,5460431,cc57167a-c25-4589-9548-000000048395
98667,831,Y,2022-01-13,2033931,cc67167a-c26-4589-9548-000000048396
33902,480,Y,2022-02-14,595361,cc77167a-c27-4589-9548-000000048397
67764,189,Y,2022-03-15,5603431,cc87167a-c28-4589-9548-000000048398
95703,725,N,2022-04-16,6717131,cc97167a-c29-4589-9548-000000048399
10594,632,Y,2022-05-17,5460431,cc07167a-c20-4589-9548-000000048400
25162,811,Y,2022-06-18,2033931,cc17167a-c21-4589-9548-000000048401
49692,189,Y,2022-07-19,595361,cc27167a-c22-4589-9548-000000048402
1654,808,Y,2022-08-20,5603431,cc37167a-c23-4589-9548-000000048403
7052,207,N,2022-09-21,6717131,cc47167a-c24-4589-9548-000000048404
87186,936,N,2022-10-22,5460431,cc57167a-c25-4589-9548-000000048405
22547,776,N,2022-11-23,2033931,cc67167a-c26-4589-9548-000000048406
90294,636,Y,2022-12-24,595361,cc77167a-c27-4589-9548-000000048407
20231,649,N,2022-01-25,5603431,cc87167a-c28-4589-9548-000000048408
35917,776,N,2022-02-26,6717131,cc97167a-c29-4589-9548-000000048409
67429,110,N,2022-03-27,5460431,cc07167a-c20-4589-9548-000000048410
91031,847,Y,2022-04-28,2033931,cc17167a-c21-4589-9548-000000048411
30012,100,N,2022-05-01,595361,cc27167a-c22-4589-9548-000000048412
55385,658,N,2022-06-02,5603431,cc37167a-c23-4589-9548-000000048413
32061,970,N,2022-07-03,6717131,cc47167a-c24-4589-9548-000000048414
78913,927,Y,2022-08-04,5460431,cc57167a-c25-4589-9548-000000048415
21149,226,N,2022-09-05,2033931,cc67167a-c26-4589-9548-000000048416
55939,3,N,2022-10-06,595361,cc77167a-c27-4589-9548-000000048417
66032,882,N,2022-11-07,5603431,cc87167a-c28-4589-9548-000000048418
8629,765,N,2022-12-08,6717131,cc97167a-c29-4589-9548-000000048419
40001,414,N,2022-01-09,5460431,cc07167a-c20-4589-9548-000000048420
82163,380,Y,2022-02-10,2033931,cc17167a-c21-4589-9548-000000048421
51758,404,Y,2022-03-11,595361,cc27167a-c22-4589-9548-000000048422
66533,731,Y,2022-04-12,5603431,cc37167a-c23-4589-9548-000000048423
25573,828,N,2022-05-13,6717131,cc47167a-c24-4589-9548-000000048424
72790,416,N,2022-06-14,5460431,cc57167a-c25-4589-9548-000000048425
10671,631,Y,2022-07-15,2033931,cc67167a-c26-4589-9548-000000048426
76883,509,N,2022-08-16,595361,cc77167a-c27-4589-9548-000000048427
9277,551,Y,2022-09-17,5603431,cc87167a-c28-4589-9548-000000048428
29779,430,N,2022-10-18,6717131,cc97167a-c29-4589-9548-000000048429
4580,308,N,2022-11-19,5460431,cc07167a-c20-4589-9548-000000048430
52959,808,N,2022-12-20,2033931,cc17167a-c21-4589-9548-000000048431
13543,484,Y,2022-01-21,595361,cc27167a-c22-4589-9548-000000048432
71462,308,N,2022-02-22,5603431,cc37167a-c23-4589-9548-000000048433
34464,287,Y,2022-03-23,6717131,cc47167a-c24-4589-9548-000000048434
68180,511,N,2022-04-24,5460431,cc57167a-c25-4589-9548-000000048435
32326,12,N,2022-05-25,2033931,cc67167a-c26-4589-9548-000000048436
6072,427,N,2022-06-26,595361,cc77167a-c27-4589-9548-000000048437
60331,236,Y,2022-07-27,5603431,cc87167a-c28-4589-9548-000000048438
27130,856,N,2022-08-28,6717131,cc97167a-c29-4589-9548-000000048439
63178,88,N,2022-09-01,5460431,cc07167a-c20-4589-9548-000000048440
78992,967,Y,2022-10-02,2033931,cc17167a-c21-4589-9548-000000048441
11540,767,N,2022-11-03,595361,cc27167a-c22-4589-9548-000000048442
53426,612,N,2022-12-04,5603431,cc37167a-c23-4589-9548-000000048443
54573,220,Y,2022-01-05,6717131,cc47167a-c24-4589-9548-000000048444
93641,193,N,2022-02-06,5460431,cc57167a-c25-4589-9548-000000048445
67885,995,Y,2022-03-07,2033931,cc67167a-c26-4589-9548-000000048446
53230,63,N,2022-04-08,595361,cc77167a-c27-4589-9548-000000048447
78365,802,Y,2022-05-09,5603431,cc87167a-c28-4589-9548-000000048448
64776,237,N,2022-06-10,6717131,cc97167a-c29-4589-9548-000000048449
62230,753,N,2022-07-11,5460431,cc07167a-c20-4589-9548-000000048450
77783,878,Y,2022-08-12,2033931,cc17167a-c21-4589-9548-000000048451
18324,716,N,2022-09-13,595361,cc27167a-c22-4589-9548-000000048452
23146,348,Y,2022-10-14,5603431,cc37167a-c23-4589-9548-000000048453
90904,729,Y,2022-11-15,6717131,cc47167a-c24-4589-9548-000000048454
85689,100,N,2022-12-16,5460431,cc57167a-c25-4589-9548-000000048455
40461,442,Y,2022-01-17,2033931,cc67167a-c26-4589-9548-000000048456
78621,304,N,2022-02-18,595361,cc77167a-c27-4589-9548-000000048457
4862,664,N,2022-03-19,5603431,cc87167a-c28-4589-9548-000000048458
89107,951,N,2022-04-20,6717131,cc97167a-c29-4589-9548-000000048459
96639,893,Y,2022-05-21,5460431,cc07167a-c20-4589-9548-000000048460
94899,536,N,2022-06-22,2033931,cc17167a-c21-4589-9548-000000048461
99007,914,N,2022-07-23,595361,cc27167a-c22-4589-9548-000000048462
39382,873,N,2022-08-24,5603431,cc37167a-c23-4589-9548-000000048463
17434,250,Y,2022-09-25,6717131,cc47167a-c24-4589-9548-000000048464
55903,120,Y,2022-10-26,5460431,cc57167a-c25-4589-9548-000000048465
51556,905,Y,2022-11-27,2033931,cc67167a-c26-4589-9548-000000048466
39667,261,N,2022-12-28,595361,cc77167a-c27-4589-9548-000000048467
65785,386,Y,2022-01-01,5603431,cc87167a-c28-4589-9548-000000048468
28952,139,Y,2022-02-02,6717131,cc97167a-c29-4589-9548-000000048469
24033,224,N,2022-03-03,5460431,cc07167a-c20-4589-9548-000000048470
44725,654,N,2022-04-04,2033931,cc17167a-c21-4589-9548-000000048471
79722,333,N,2022-05-05,595361,cc27167a-c22-4589-9548-000000048472
55043,535,N,2022-06-06,5603431,cc37167a-c23-4589-9548-000000048473
49808,360,Y,2022-07-07,6717131,cc47167a-c24-4589-9548-000000048474
29409,699,Y,2022-08-08,5460431,cc57167a-c25-4589-9548-000000048475
48479,938,Y,2022-09-09,2033931,cc67167a-c26-4589-9548-000000048476
44499,62,Y,2022-10-10,595361,cc77167a-c27-4589-9548-000000048477
47501,128,Y,2022-11-11,5603431,cc87167a-c28-4589-9548-000000048478
84984,900,Y,2022-12-12,6717131,cc97167a-c29-4589-9548-000000048479
31521,540,Y,2022-01-13,5460431,cc07167a-c20-4589-9548-000000048480
49598,168,N,2022-02-14,2033931,cc17167a-c21-4589-9548-000000048481
14043,419,Y,2022-03-15,595361,cc27167a-c22-4589-9548-000000048482
53476,877,N,2022-04-16,5603431,cc37167a-c23-4589-9548-000000048483
99345,261,Y,2022-05-17,6717131,cc47167a-c24-4589-9548-000000048484
61004,519,Y,2022-06-18,5460431,cc57167a-c25-4589-9548-000000048485
31602,557,Y,2022-07-19,2033931,cc67167a-c26-4589-9548-000000048486
24249,679,Y,2022-08-20,595361,cc77167a-c27-4589-9548-000000048487
17933,247,N,2022-09-21,5603431,cc87167a-c28-4589-9548-000000048488
24515,806,N,2022-10-22,6717131,cc97167a-c29-4589-9548-000000048489
91115,985,N,2022-11-23,5460431,cc07167a-c20-4589-9548-000000048490
88862,106,Y,2022-12-24,2033931,cc17167a-c21-4589-9548-000000048491
53118,240,Y,2022-01-25,595361,cc27167a-c22-4589-9548-000000048492
42163,409,N,2022-02-26,5603431,cc37167a-c23-4589-9548-000000048493
53580,3,Y,2022-03-27,6717131,cc47167a-c24-4589-9548-000000048494
21959,86,N,2022-04-28,5460431,cc57167a-c25-4589-9548-000000048495
76332,42,Y,2022-05-01,2033931,cc67167a-c26-4589-9548-000000048496
36407,344,N,2022-06-02,595361,cc77167a-c27-4589-9548-000000048497
83494,512,N,2022-07-03,5603431,cc87167a-c28-4589-9548-000000048498
95282,419,Y,2022-08-04,6717131,cc97167a-c29-4589-9548-000000048499
51976,728,N,2022-09-05,5460431,cc07167a-c20-4589-9548-000000048500
33122,421,Y,2022-10-06,2033931,cc17167a-c21-4589-9548-000000048501
96517,355,Y,2022-11-07,595361,cc27167a-c22-4589-9548-000000048502
88016,982,Y,2022-12-08,5603431,cc37167a-c23-4589-9548-000000048503
46071,197,N,2022-01-09,6717131,cc47167a-c24-4589-9548-000000048504
56393,24,N,2022-02-10,5460431,cc57167a-c25-4589-9548-000000048505
29404,862,Y,2022-03-11,2033931,cc67167a-c26-4589-9548-000000048506
13313,929,Y,2022-04-12,595361,cc77167a-c27-4589-9548-000000048507
77451,841,N,2022-05-13,5603431,cc87167a-c28-4589-9548-000000048508
216,462,Y,2022-06-14,6717131,cc97167a-c29-4589-9548-000000048509
79040,261,Y,2022-07-15,5460431,cc07167a-c20-4589-9548-000000048510
52174,88,N,2022-08-16,2033931,cc17167a-c21-4589-9548-000000048511
37080,334,N,2022-09-17,595361,cc27167a-c22-4589-9548-000000048512
5254,245,N,2022-10-18,5603431,cc37167a-c23-4589-9548-000000048513
1845,197,Y,2022-11-19,6717131,cc47167a-c24-4589-9548-000000048514
82077,190,N,2022-12-20,5460431,cc57167a-c25-4589-9548-000000048515
5499,191,Y,2022-01-21,2033931,cc67167a-c26-4589-9548-000000048516
53714,27,N,2022-02-22,595361,cc77167a-c27-4589-9548-000000048517
13300,80,N,2022-03-23,5603431,cc87167a-c28-4589-9548-000000048518
7954,989,N,2022-04-24,6717131,cc97167a-c29-4589-9548-000000048519
37317,682,N,2022-05-25,5460431,cc07167a-c20-4589-9548-000000048520
15756,314,N,2022-06-26,2033931,cc17167a-c21-4589-9548-000000048521
50449,110,Y,2022-07-27,595361,cc27167a-c22-4589-9548-000000048522
18691,632,N,2022-08-28,5603431,cc37167a-c23-4589-9548-000000048523
68562,626,N,2022-09-01,6717131,cc47167a-c24-4589-9548-000000048524
47065,629,Y,2022-10-02,5460431,cc57167a-c25-4589-9548-000000048525
29329,508,N,2022-11-03,2033931,cc67167a-c26-4589-9548-000000048526
91601,880,N,2022-12-04,595361,cc77167a-c27-4589-9548-000000048527
32692,532,Y,2022-01-05,5603431,cc87167a-c28-4589-9548-000000048528
72941,347,Y,2022-02-06,6717131,cc97167a-c29-4589-9548-000000048529
12225,37,N,2022-03-07,5460431,cc07167a-c20-4589-9548-000000048530
24765,991,Y,2022-04-08,2033931,cc17167a-c21-4589-9548-000000048531
64679,265,Y,2022-05-09,595361,cc27167a-c22-4589-9548-000000048532
33503,724,Y,2022-06-10,5603431,cc37167a-c23-4589-9548-000000048533
23151,731,N,2022-07-11,6717131,cc47167a-c24-4589-9548-000000048534
97571,32,Y,2022-08-12,5460431,cc57167a-c25-4589-9548-000000048535
51965,861,Y,2022-09-13,2033931,cc67167a-c26-4589-9548-000000048536
11312,177,Y,2022-10-14,595361,cc77167a-c27-4589-9548-000000048537
92415,478,N,2022-11-15,5603431,cc87167a-c28-4589-9548-000000048538
25744,764,Y,2022-12-16,6717131,cc97167a-c29-4589-9548-000000048539
57174,627,N,2022-01-17,5460431,cc07167a-c20-4589-9548-000000048540
74502,456,Y,2022-02-18,2033931,cc17167a-c21-4589-9548-000000048541
9911,634,N,2022-03-19,595361,cc27167a-c22-4589-9548-000000048542
17236,725,N,2022-04-20,5603431,cc37167a-c23-4589-9548-000000048543
16090,201,Y,2022-05-21,6717131,cc47167a-c24-4589-9548-000000048544
36136,625,N,2022-06-22,5460431,cc57167a-c25-4589-9548-000000048545
83530,729,N,2022-07-23,2033931,cc67167a-c26-4589-9548-000000048546
49069,590,Y,2022-08-24,595361,cc77167a-c27-4589-9548-000000048547
55041,190,N,2022-09-25,5603431,cc87167a-c28-4589-9548-000000048548
59965,314,N,2022-10-26,6717131,cc97167a-c29-4589-9548-000000048549
23938,959,Y,2022-11-27,5460431,cc07167a-c20-4589-9548-000000048550
13377,19,N,2022-12-28,2033931,cc17167a-c21-4589-9548-000000048551
29661,80,Y,2022-01-01,595361,cc27167a-c22-4589-9548-000000048552
49934,204,Y,2022-02-02,5603431,cc37167a-c23-4589-9548-000000048553
20692,590,N,2022-03-03,6717131,cc47167a-c24-4589-9548-000000048554
98868,872,N,2022-04-04,5460431,cc57167a-c25-4589-9548-000000048555
46415,149,Y,2022-05-05,2033931,cc67167a-c26-4589-9548-000000048556
53339,180,N,2022-06-06,595361,cc77167a-c27-4589-9548-000000048557
44516,241,Y,2022-07-07,5603431,cc87167a-c28-4589-9548-000000048558
94532,4,Y,2022-08-08,6717131,cc97167a-c29-4589-9548-000000048559
60124,141,N,2022-09-09,5460431,cc07167a-c20-4589-9548-000000048560
87541,722,Y,2022-10-10,2033931,cc17167a-c21-4589-9548-000000048561
27314,14,Y,2022-11-11,595361,cc27167a-c22-4589-9548-000000048562
85856,87,N,2022-12-12,5603431,cc37167a-c23-4589-9548-000000048563
95783,504,N,2022-01-13,6717131,cc47167a-c24-4589-9548-000000048564
77073,751,N,2022-02-14,5460431,cc57167a-c25-4589-9548-000000048565
85218,14,N,2022-03-15,2033931,cc67167a-c26-4589-9548-000000048566
74318,325,Y,2022-04-16,595361,cc77167a-c27-4589-9548-000000048567
46035,513,Y,2022-05-17,5603431,cc87167a-c28-4589-9548-000000048568
56491,668,N,2022-06-18,6717131,cc97167a-c29-4589-9548-000000048569
39978,35,Y,2022-07-19,5460431,cc07167a-c20-4589-9548-000000048570
30201,683,N,2022-08-20,2033931,cc17167a-c21-4589-9548-000000048571
62301,861,Y,2022-09-21,595361,cc27167a-c22-4589-9548-000000048572
84491,24,N,2022-10-22,5603431,cc37167a-c23-4589-9548-000000048573
484,512,N,2022-11-23,6717131,cc47167a-c24-4589-9548-000000048574
1543,899,Y,2022-12-24,5460431,cc57167a-c25-4589-9548-000000048575
94580,583,Y,2022-01-25,2033931,cc67167a-c26-4589-9548-000000048576
91865,621,N,2022-02-26,595361,cc77167a-c27-4589-9548-000000048577
43298,358,Y,2022-03-27,5603431,cc87167a-c28-4589-9548-000000048578
45217,911,N,2022-04-28,6717131,cc97167a-c29-4589-9548-000000048579
67845,989,N,2022-05-01,5460431,cc07167a-c20-4589-9548-000000048580
14517,912,N,2022-06-02,2033931,cc17167a-c21-4589-9548-000000048581
29792,171,N,2022-07-03,595361,cc27167a-c22-4589-9548-000000048582
97038,87,N,2022-08-04,5603431,cc37167a-c23-4589-9548-000000048583
62033,765,N,2022-09-05,6717131,cc47167a-c24-4589-9548-000000048584
33710,53,N,2022-10-06,5460431,cc57167a-c25-4589-9548-000000048585
87575,384,N,2022-11-07,2033931,cc67167a-c26-4589-9548-000000048586
99366,191,N,2022-12-08,595361,cc77167a-c27-4589-9548-000000048587
53249,650,N,2022-01-09,5603431,cc87167a-c28-4589-9548-000000048588
32839,77,Y,2022-02-10,6717131,cc97167a-c29-4589-9548-000000048589
60120,770,Y,2022-03-11,5460431,cc07167a-c20-4589-9548-000000048590
65859,273,N,2022-04-12,2033931,cc17167a-c21-4589-9548-000000048591
19961,212,N,2022-05-13,595361,cc27167a-c22-4589-9548-000000048592
83868,439,Y,2022-06-14,5603431,cc37167a-c23-4589-9548-000000048593
57830,13,N,2022-07-15,6717131,cc47167a-c24-4589-9548-000000048594
70522,263,N,2022-08-16,5460431,cc57167a-c25-4589-9548-000000048595
96180,947,Y,2022-09-17,2033931,cc67167a-c26-4589-9548-000000048596
2587,64,Y,2022-10-18,595361,cc77167a-c27-4589-9548-000000048597
64412,741,N,2022-11-19,5603431,cc87167a-c28-4589-9548-000000048598
28647,510,N,2022-12-20,6717131,cc97167a-c29-4589-9548-000000048599
41627,54,N,2022-01-21,5460431,cc07167a-c20-4589-9548-000000048600
47951,902,Y,2022-02-22,2033931,cc17167a-c21-4589-9548-000000048601
19050,159,Y,2022-03-23,595361,cc27167a-c22-4589-9548-000000048602
81230,866,Y,2022-04-24,5603431,cc37167a-c23-4589-9548-000000048603
34635,126,Y,2022-05-25,6717131,cc47167a-c24-4589-9548-000000048604
5733,610,N,2022-06-26,5460431,cc57167a-c25-4589-9548-000000048605
1860,720,Y,2022-07-27,2033931,cc67167a-c26-4589-9548-000000048606
17386,487,Y,2022-08-28,595361,cc77167a-c27-4589-9548-000000048607
54390,804,Y,2022-09-01,5603431,cc87167a-c28-4589-9548-000000048608
